date,AAPL,AMZN,AVGO,BRK-B,FB,GOOG,JPM,LLY,MSFT,NVDA,PG,TSLA,UNH,V,XOM
2021-01-21,136.87,3306.99,466.82,234.16,272.87,94.5625,134.83,202.35,224.97,13.8345,131.01,844.99,355.0,205.14,48.11
2021-01-22,139.07,3292.23,465.02,232.92,274.5,95.0525,133.79,206.14,225.95,13.6799,130.0,846.64,347.55,202.02,47.43
2021-01-25,142.92,3294.0,464.79,233.01,278.01,94.97,132.12,212.35,229.53,13.6208,132.24,880.8,347.81,200.98,46.9
2021-01-26,143.16,3326.13,463.87,231.57,282.05,95.862,131.58,212.72,232.33,13.4033,133.09,883.09,343.11,202.01,45.87
2021-01-27,142.06,3232.58,444.7,227.36,272.14,91.5395,127.86,207.57,232.9,12.887,128.38,864.16,332.99,194.97,45.35
2021-01-28,137.09,3237.62,451.74,230.95,265.0,93.1555,130.11,210.12,238.93,13.02,130.36,835.43,338.15,198.22,46.06
2021-01-29,131.96,3206.2,450.5,227.87,258.33,91.787,128.67,207.97,231.96,12.9589,128.21,793.53,333.58,193.25,44.84
2021-02-01,134.14,3342.88,466.74,229.32,262.01,95.0675,129.62,203.14,239.65,13.2055,128.97,839.81,334.0,198.36,44.92
2021-02-02,134.99,3380.0,476.88,232.24,267.08,96.3755,133.61,197.56,239.51,13.5245,128.79,872.79,338.72,202.61,45.63
2021-02-03,133.7395276165,3312.53,465.19,232.68,266.65,103.5035,135.14,196.96,243.0,13.4983,128.95,854.69,337.89,201.36,47.42
2021-02-04,137.1843638886,3331.0,470.63,235.77,266.49,103.1185,138.25,201.62,242.01,13.6318,129.03,849.99,329.32,209.25,48.33
2021-02-05,136.76,3352.15,466.01,235.16,268.1,104.9,137.98,201.77,242.2,13.5587,129.57,852.23,324.51,208.77,49.95
2021-02-08,136.91,3322.94,472.7,237.42,266.58,104.6455,140.14,205.77,242.47,14.4044,129.17,863.42,324.34,206.89,51.2198640777
2021-02-09,136.01,3305.0,474.63,239.91,269.45,104.1755,139.58,201.71,243.77,14.2293,128.67,849.46,329.63,206.2067646222,50.63
2021-02-10,135.39,3286.58,470.05,239.92,271.87,104.769,139.66,203.5359887922,242.82,14.7291,128.22,804.82,333.4,206.1268859608,51.12
2021-02-11,135.13,3262.13,478.39,239.76,270.39,104.7945,139.27,202.58,244.49,15.2145,128.33,811.66,333.07,210.66,49.84
2021-02-12,135.37,3277.71,486.32,242.46,270.5,105.2055,141.25,207.29,244.99,14.9257,127.62,816.12,328.24,209.96,50.52
2021-02-16,133.19,3268.95,489.13,245.28,273.97,106.095,144.65,205.76,243.1424252329,15.2938,127.92,796.22,324.62,207.9,52.04
2021-02-17,130.84,3308.64,482.48,245.25,273.57,106.4155,145.1,206.46,244.2,14.8706,128.46,798.15,326.86,207.51,52.85
2021-02-18,129.71,3328.23,483.26,243.5,269.39,105.86,145.59,201.12,243.79,14.7937,129.53,787.38,328.41,209.35,52.02
2021-02-19,129.87,3249.9,489.96,241.85,261.56,105.057,148.02,200.92,240.97,14.891,127.12,781.3,324.58,204.73,52.37
2021-02-22,126.0,3180.74,476.36,244.97,260.33,103.244,149.41,200.68,234.51,14.3216,126.58,714.5,327.64,208.32,54.3
2021-02-23,125.86,3194.5,471.9,245.53,265.855,103.543,150.61,202.48,233.27,14.1084,127.52,698.84,329.51,212.11,55.05
2021-02-24,125.35,3159.53,480.88,248.45,264.31,104.7585,153.26,204.52,234.55,14.4645,127.66,742.02,332.21,219.43,56.7
2021-02-25,120.99,3057.1599,457.16,243.69,254.69,101.568,151.18,203.82,228.99,13.2759,126.58,682.22,328.87,213.75,55.76
2021-02-26,121.26,3092.93,469.87,240.51,257.62,101.843,147.17,204.89,232.38,13.6819,123.53,675.5,332.22,212.39,54.37
2021-03-01,127.79,3146.1399,489.58,249.21,264.91,104.0755,150.5,206.47,236.94,13.8088,124.29,718.43,334.65,216.63,56.4
2021-03-02,125.12,3094.53,480.51,249.22,259.0,103.792,150.01,204.14,233.87,13.3744,123.9,686.44,334.64,215.77,56.07
2021-03-03,122.06,3005.0,463.06,251.55,255.41,101.3355,152.91,202.0,227.56,12.7743,123.16,653.2,332.87,214.85,56.52
2021-03-04,120.13,2977.5701,443.59,245.48,257.64,102.4545,150.56,200.54,226.73,12.3408,122.15,621.44,333.81,211.5,58.71
2021-03-05,121.42,3000.46,450.14,253.15,264.28,105.427,150.91,206.92,231.6,12.4319,125.98,597.95,347.1,215.41,60.93
2021-03-08,116.36,2951.95,421.25,257.61,255.31,101.2085,152.91,207.03,227.39,11.5657,127.31,563.0,348.9304,220.27,60.87
2021-03-09,121.09,3062.8501,443.6,259.02,265.74,102.635,151.83,206.11,233.78,12.4948,126.18,673.58,350.734,220.36,59.93
2021-03-10,119.98,3057.6399,437.59,263.99,264.9,102.7515,155.13,205.45,232.42,12.4429,127.34,668.06,348.3624,223.17,61.77
2021-03-11,121.96,3113.5901,453.69,260.91,273.88,105.7385,154.32,205.21,237.13,12.9671,126.91,699.6,351.85,226.15,61.31
2021-03-12,121.03,3089.49,451.17,260.02,268.4,103.096,156.15,208.08,235.75,12.8299,128.14,693.73,356.02,224.36,61.97
2021-03-15,123.99,3081.6799,470.77,254.61,273.75,103.3245,155.37,189.16,234.81,13.1644,128.56,707.94,353.88,223.27,60.39
2021-03-16,125.57,3091.8601,478.18,251.5,279.28,104.626,153.51,190.9,237.71,13.2642,128.94,676.88,354.6,224.7,59.11
2021-03-17,124.76,3135.73,483.59,252.0,284.01,104.554,155.09,186.73,237.04,13.3141,128.42,701.81,352.18,223.02,59.37
2021-03-18,120.53,3027.99,464.15,252.46,278.62,101.811,157.65,183.93,230.72,12.6966,128.7,653.16,362.05,220.66,56.81
2021-03-19,119.99,3074.96,474.46,250.99,290.11,102.16,155.14,184.29,230.35,12.8196,128.01,654.87,365.58,206.9,56.49
2021-03-22,123.39,3110.8701,475.28,250.36,293.54,101.9295,150.97,185.84,235.99,13.1594,130.18,670.0,366.86,208.0,55.91
2021-03-23,122.54,3137.5,464.06,248.31,290.63,102.648,149.46,183.68,237.58,13.0442,132.6,662.16,368.5,208.15,55.22
2021-03-24,120.09,3087.0701,457.27,249.63,282.14,102.253,150.62,180.17,235.46,12.6173,132.56,630.27,370.6,208.07,56.34
2021-03-25,120.59,3046.26,461.7,250.75,278.74,102.218,152.55,183.09,232.34,12.5098,133.48,640.39,371.09,207.97,56.18
2021-03-26,121.21,3052.03,482.04,256.77,283.02,101.7775,155.09,185.31,236.48,12.8131,135.45,618.71,376.48,213.53,57.71
2021-03-29,121.39,3075.73,472.62,258.82,290.82,102.7975,152.68,186.34,235.24,12.9219,137.57,611.29,379.06,214.51,57.4
2021-03-30,119.9,3055.29,456.16,258.19,288.0,102.777,154.48,185.5,231.85,12.8456,135.45,635.62,373.56,211.9,56.69
2021-03-31,122.15,3094.0801,463.66,255.47,294.53,103.4315,152.23,186.82,235.77,13.3211,135.43,667.93,372.07,211.73,55.83
2021-04-01,123.0,3161.0,475.95,258.2,298.66,106.8875,153.71,185.24,242.35,13.7837,134.28,661.75,367.07,216.86,57.39
2021-04-05,125.9,3226.73,488.48,262.66,308.91,111.2775,153.62,184.89,249.07,13.9591,136.45,691.05,370.18,219.04,56.5
2021-04-06,126.21,3223.8201,483.87,263.06,306.26,111.2375,152.54,182.8,247.86,13.8333,136.5,691.62,364.37,218.65,56.34
2021-04-07,127.9,3279.3899,482.46,263.62,313.09,112.484,154.93,182.32,249.9,14.1147,136.74,670.97,365.64,219.27,56.59
2021-04-08,130.36,3299.3,485.48,263.51,313.02,113.272,155.12,182.61,253.25,14.2879,137.26,683.8,364.89,220.7,56.0
2021-04-09,132.995,3372.2,485.09,266.01,312.46,114.294,156.28,184.49,255.85,14.3707,136.37,677.02,376.3,222.52,55.87
2021-04-12,131.24,3379.3899,483.67,267.93,311.54,112.7395,155.95,181.82,255.91,15.1781,136.92,701.98,376.28,221.47,55.5
2021-04-13,134.43,3399.9199,484.96,267.1,309.76,113.3635,154.09,182.53,258.49,15.6476,135.11,762.32,374.5,221.02,55.71
2021-04-14,132.03,3333.0,477.3,267.53,302.82,112.742,151.21,183.0,255.59,15.2459,135.6,732.23,375.63,221.98,57.32
2021-04-15,134.5,3379.0901,480.0,269.14,307.82,114.833,152.17,185.92,259.5,16.1044,137.24,738.85,390.01,226.28,56.98
2021-04-16,134.16,3399.4399,478.79,272.11,306.18,114.888,153.3,189.25,260.74,15.8801,137.25,739.78,391.01,226.41,56.66
2021-04-19,134.84,3372.01,462.0,270.28,302.24,115.12,152.65,189.64,258.74,15.3305,136.61,714.63,389.84,225.79,56.48
2021-04-20,133.11,3334.6899,457.26,267.89,302.65,114.6815,149.27,190.61,258.26,15.1404,137.75,718.99,396.53,223.28,55.29
2021-04-21,133.5,3362.02,459.79,272.21,301.47,114.6645,150.54,190.95,260.58,15.3293,136.85,744.12,398.81,227.45,56.0
2021-04-22,131.94,3309.04,455.11,269.51,296.52,113.396,147.37,187.05,257.17,14.8201,134.63,719.69,396.54,227.57,55.27
2021-04-23,134.32,3340.8799,466.13,271.98,301.13,115.765,150.19,188.72,261.15,15.2342,133.94,729.4,400.31,230.0,55.57
2021-04-26,134.72,3409.0,471.85,270.86,303.04,116.337,150.56,187.22,261.55,15.4465,131.26,738.2,395.86,230.34,55.68
2021-04-27,134.39,3417.4299,466.35,273.65,303.57,115.356,151.25,182.21,261.97,15.3505,131.18,704.74,394.5,229.91,56.41
2021-04-28,133.58,3458.5,459.2,272.95,307.1,118.9955,152.23,180.55,254.56,15.2457,131.4,694.4,394.59,233.45,58.11
2021-04-29,133.48,3471.3101,466.29,277.6,329.51,121.4945,155.19,182.2,252.51,15.2936,132.51,677.0,401.55,236.86,58.94
2021-04-30,131.46,3467.4199,456.2,274.95,325.08,120.506,153.81,182.77,252.18,14.979,133.42,709.44,398.8,233.56,57.24
2021-05-03,132.54,3386.49,450.14,279.18,322.58,119.7585,153.36,185.92,251.86,14.8066,135.0,684.9,405.9,232.61,58.82
2021-05-04,127.85,3311.8701,444.54,280.26,318.36,117.7125,155.48,188.2,247.79,14.3221,134.54,673.6,411.34,232.03,59.19
2021-05-05,128.1,3270.54,443.83,282.76,315.02,117.837,157.52,192.81,246.47,14.4291,133.46,670.94,412.5,229.21,60.97
2021-05-06,129.74,3306.3701,448.58,289.71,320.02,119.0675,160.69,193.89,249.73,14.4935,135.14,663.54,414.97,231.32,61.55
2021-05-07,130.21,3291.6101,452.58,290.93,319.08,119.9345,161.24,195.42,252.46,14.7821,135.15,672.37,417.65,232.12,62.43
2021-05-10,126.85,3190.49,436.1,292.33,305.97,117.083,161.22,194.76,247.18,14.2367,137.67,629.04,420.89,225.97,62.58
2021-05-11,125.91,3223.9099,440.07,285.63,306.53,115.438,158.54,194.75,246.23,14.2772,136.99,617.2,411.7,225.58,60.59
2021-05-12,122.77,3151.9399,422.38,282.91,302.55,111.954,157.45,193.2,239.0,13.7305,135.54,589.89,405.37,220.63,60.04
2021-05-13,124.97,3161.47,430.6,286.9,305.26,113.0985,161.5,194.94,243.03,13.6375,137.72,571.69,408.56,223.74,59.3
2021-05-14,127.45,3222.8999,441.62,290.68,315.94,115.808,164.01,196.21,248.15,14.214,138.01,589.74,409.8,226.94,60.77
2021-05-17,126.27,3270.3899,439.94,289.22,315.46,116.0705,164.67,195.53,245.18,14.1367,137.73,576.83,408.63,226.44,62.19
2021-05-18,124.85,3232.28,433.74,287.59,309.96,115.1715,162.35,194.63,243.08,13.9873,136.32,577.87,410.38,225.57,60.43
2021-05-19,124.69,3231.8,441.72,286.22,313.59,115.4355,161.11,196.51,243.12,14.0372,136.6,563.46,409.5,224.59,58.98
2021-05-20,127.31,3247.6799,455.0,286.73,318.61,117.8045,160.83,199.53,246.48,14.5828,138.0,586.78,408.64,226.44,58.84
2021-05-21,125.43,3203.0801,451.24,287.74,316.23,117.255,162.66,199.88,245.17,14.9613,138.0,580.88,411.63,226.77,58.92
2021-05-24,127.1,3244.99,459.19,289.73,324.63,120.3335,163.54,201.02,250.78,15.5803,137.96,606.44,410.95,229.32,59.61
2021-05-25,126.9,3259.05,459.54,287.2,327.79,120.4535,161.85,199.22,251.72,15.6159,138.43,604.69,413.05,229.02,58.26
2021-05-26,126.85,3265.1599,460.49,287.33,327.66,121.6765,161.83,200.99,251.49,15.6681,138.12,619.13,413.21,227.07,58.94
2021-05-27,125.28,3230.1101,467.68,289.3,332.75,120.1255,164.35,199.2,249.31,15.4565,134.98,630.85,412.7,226.86,58.56
2021-05-28,124.61,3223.0701,472.33,289.44,328.73,120.578,164.24,199.74,249.68,16.2115,134.85,625.22,411.92,227.3,58.37
2021-06-01,124.28,3218.6499,468.31,289.84,329.13,121.4905,166.05,198.42,247.4,16.2314,132.88,623.9,406.72,226.63,60.46
2021-06-02,125.06,3233.99,473.73,290.02,329.15,121.064,166.06,199.13,247.3,16.7441,133.46,605.12,405.85,229.66,60.94
2021-06-03,123.54,3187.01,464.8,291.97,326.04,120.2305,166.17,202.7,245.71,16.9352,135.85,572.84,407.96,228.11,61.18
2021-06-04,125.89,3206.22,475.0,292.52,330.35,122.588,166.44,202.02,250.79,17.5425,135.95,599.05,405.64,230.14,61.45
2021-06-07,125.9,3198.01,463.78,289.46,336.58,123.3045,165.66,222.52,253.81,17.5832,136.42,605.13,400.25,231.32,61.05
2021-06-08,126.74,3264.1101,463.53,289.19,333.68,124.1425,165.0,220.7,252.57,17.4215,134.84,603.59,401.74,232.05,62.13
2021-06-09,127.13,3281.1499,463.93,288.58,330.25,124.57,162.94,226.0,253.59,17.3269,134.79,598.78,401.1,232.31,62.65
2021-06-10,126.11,3349.6499,468.67,284.91,332.46,126.08,160.4,233.54,257.24,17.3936,135.79,610.12,401.49,233.95,62.75
2021-06-11,127.35,3346.8301,470.7,286.82,331.26,125.6965,160.29,224.09,257.89,17.7931,134.86,609.89,397.89,234.96,62.17
2021-06-14,130.48,3383.8701,475.83,283.53,336.77,126.352,157.57,226.1,259.89,17.9862,134.91,617.69,399.16,234.08,62.07
2021-06-15,129.64,3383.1299,470.74,283.94,336.75,126.033,155.18,223.52,258.36,17.7564,134.65,599.36,400.28,232.98,64.33
2021-06-16,130.15,3415.25,465.75,283.11,331.08,125.6965,156.27,220.76,257.38,17.7781,132.78,604.87,397.25,229.6,64.1
2021-06-17,131.79,3489.24,471.17,278.69,336.51,126.371,151.76,222.21,260.9,18.6236,133.99,616.6,397.35,232.15,61.99
2021-06-18,130.46,3486.8999,463.5,274.04,329.66,125.5675,147.92,218.55,259.43,18.6051,132.03,623.31,389.37,230.41,60.4
2021-06-21,132.3,3453.96,464.61,277.1,332.29,126.455,150.43,222.67,262.63,18.394,133.07,620.83,398.07,234.32,62.59
2021-06-22,133.98,3505.4399,464.45,276.92,339.03,126.9995,150.21,221.44,265.51,18.8527,133.12,623.71,398.69,235.93,63.79
2021-06-23,133.7,3503.8201,466.66,274.66,340.59,126.4615,151.12,217.1,265.275,19.0229,132.93,656.57,395.56,234.68,64.26
2021-06-24,133.41,3449.0801,470.06,275.49,343.18,127.282,152.51,232.97,266.69,19.1708,133.02,679.82,398.87,236.24,64.52
2021-06-25,133.11,3401.46,462.2,278.38,341.37,126.995,154.05,230.22,265.02,18.9967,134.92,671.87,404.95,237.32,64.66
2021-06-28,134.78,3443.8899,472.8,276.61,355.64,126.8195,154.33,228.22,268.72,19.9489,135.32,688.72,401.46,234.09,63.01
2021-06-29,136.33,3448.1399,477.15,276.21,351.89,126.0185,154.14,229.37,271.4,19.9906,134.4,680.76,398.1,235.95,62.62
2021-06-30,136.96,3440.1599,476.84,277.92,347.71,125.316,155.54,229.52,270.9,19.9664,134.93,679.7,400.44,233.82,63.08
2021-07-01,137.27,3432.97,469.64,280.17,354.39,126.3685,157.08,231.13,271.6,20.1755,135.24,677.92,404.89,235.15,63.26
2021-07-02,139.96,3510.98,468.17,279.12,354.7,128.719,156.03,233.96,277.65,20.45,135.9,678.9,409.36,238.63,63.17
2021-07-06,142.02,3675.74,473.28,277.32,352.78,129.771,153.41,235.42,277.66,20.6612,135.98,659.58,410.26,239.6,61.37
2021-07-07,144.57,3696.5801,469.54,279.24,350.49,130.0775,153.59,235.82,279.93,20.335,137.0,644.65,411.66,240.0,60.41
2021-07-08,143.24,3731.4099,470.5,274.1,345.65,129.177,150.94,237.12,277.42,19.8668,136.98,652.81,409.95,236.61,60.14
2021-07-09,145.11,3719.3401,480.18,280.49,350.42,129.5745,155.77,234.99,277.94,20.0141,137.03,656.95,412.11,238.47,61.23
2021-07-12,144.5,3718.55,485.75,280.11,353.16,130.564,158.0,236.01,277.32,20.4755,137.14,685.7,416.04,237.87,61.17
2021-07-13,145.64,3677.3601,484.01,279.21,352.09,130.9945,155.65,235.3,280.98,20.2135,136.97,668.54,418.54,242.35,60.88
2021-07-14,149.15,3681.6799,481.59,278.31,347.63,132.0825,155.12,236.35,282.51,19.8057,137.98,653.38,414.74,245.99,59.53
2021-07-15,148.48,3631.2,477.34,279.72,344.46,131.2665,155.46,231.47,281.03,18.932,139.16,650.6,420.05,248.55,58.95
2021-07-16,146.39,3573.6299,468.07,277.9,341.16,131.8455,151.91,232.46,280.75,18.1282,140.51,644.22,419.7,248.12,57.32
2021-07-19,142.45,3549.5901,465.67,272.66,336.95,129.254,146.97,234.14,277.01,18.7459,140.44,646.22,409.06,240.41,55.35
2021-07-20,146.15,3573.1899,468.59,276.89,341.66,131.1015,149.71,235.02,279.32,18.5784,139.69,660.5,412.97,242.7,55.96
2021-07-21,145.4,3585.2,479.02,279.88,346.23,132.6005,152.86,237.29,281.4,19.375,139.2,655.29,414.64,243.66,57.76
2021-07-22,146.8,3638.03,476.33,277.7,351.19,133.3285,150.93,238.49,286.14,19.5586,137.8,649.26,415.77,244.14,57.11
2021-07-23,148.56,3656.6399,483.15,278.49,369.79,137.816,150.64,244.15,289.67,19.5227,139.79,643.38,417.7,249.02,57.04
2021-07-26,148.99,3699.8201,482.24,278.8,372.46,139.6445,151.65,243.21,289.05,19.2592,140.28,657.62,413.54,250.25,58.48
2021-07-27,146.77,3626.3899,475.36,280.78,367.81,136.7965,151.45,243.58,286.54,19.1733,140.85,644.78,415.1,250.93,57.83
2021-07-28,144.98,3630.3201,477.65,278.1,373.28,136.3815,151.7,246.51,286.22,19.4678,138.76,646.98,409.17,246.94,58.22
2021-07-29,145.64,3599.9199,484.11,279.76,358.32,136.5405,153.0,245.33,286.5,19.6265,139.48,677.35,412.08,247.92,58.93
2021-07-30,145.86,3327.5901,485.4,278.29,356.3,135.221,151.78,243.5,284.91,19.4638,142.23,687.2,412.22,246.39,57.57
2021-08-02,145.52,3331.48,484.68,278.14,351.95,135.9895,151.17,246.6,284.82,19.7144,141.88,709.67,415.57,239.78,57.58
2021-08-03,147.36,3366.24,486.79,281.8,351.24,136.28,152.89,255.99,287.12,19.7792,143.95,709.74,421.9,237.09,58.2
2021-08-04,146.95,3354.72,487.8,278.78,358.92,136.0285,151.24,262.47,286.51,20.2374,142.43,710.92,421.54,236.67,56.84
2021-08-05,147.06,3375.99,487.67,280.21,362.97,136.94,153.15,264.19,289.52,20.5998,142.5,714.63,411.19,240.21,57.2
2021-08-06,146.14,3344.9399,485.43,285.63,363.51,137.036,157.5,263.44,289.46,20.3293,141.41,699.1,415.12,241.4,57.86
2021-08-09,146.09,3341.8701,484.68,287.23,361.61,138.002,157.33,267.16,288.33,20.2584,142.18,713.76,410.87,240.0,57.2
2021-08-10,145.6,3320.6799,482.26,288.94,361.13,138.0965,159.26,269.45,286.44,19.9,142.27,709.99,411.78,238.07,58.18
2021-08-11,145.86,3292.1101,483.55,291.28,359.96,137.6895,161.16,264.1,286.95,19.6635,142.62,707.82,407.74,235.06,58.35
2021-08-12,148.89,3303.5,484.26,290.24,362.65,138.3895,161.79,263.47,289.81,19.8691,142.95,722.25,405.96,231.79,57.35
2021-08-13,149.1,3293.97,486.16,287.89,363.18,138.406,159.98,264.21,292.85,20.1516,143.64,717.17,409.67,232.65,56.77
2021-08-16,151.12,3298.99,488.14,289.45,366.56,138.916,158.93,269.94,294.6,19.914,144.64,686.17,417.21,235.36,55.94
2021-08-17,150.19,3241.96,478.69,289.1,358.45,137.3005,157.01,272.71,293.08,19.4229,144.88,665.71,421.78,234.53,55.56
2021-08-18,146.36,3201.22,468.97,286.36,355.45,136.57,155.58,268.52,290.73,19.0056,143.3,688.99,417.32,231.63,54.39
2021-08-19,146.7,3187.75,473.53,285.13,355.12,136.9135,154.28,270.4,296.77,19.7623,144.99,673.47,427.89,231.57,52.73
2021-08-20,148.19,3199.95,475.17,285.27,359.37,138.437,154.72,270.91,304.36,20.7784,145.09,680.26,429.71,231.36,52.74
2021-08-23,149.71,3265.8701,482.45,285.62,363.35,141.0995,156.7,267.82,304.65,21.9184,144.35,706.3,425.36,234.14,54.91
2021-08-24,149.62,3305.78,481.43,286.02,365.51,142.3985,157.67,262.77,302.62,21.7537,143.18,708.49,423.41,234.24,55.36
2021-08-25,148.36,3299.1799,483.41,287.3,368.39,142.95,160.92,263.87,302.01,22.1729,142.67,711.2,419.74,232.59,55.46
2021-08-26,147.54,3316.0,485.74,285.27,364.38,142.123,161.75,261.32,299.09,22.0282,142.42,701.16,416.85,230.52,54.71
2021-08-27,148.6,3349.6299,495.94,286.6,372.63,144.5505,163.05,259.75,299.72,22.5952,142.31,711.92,418.76,232.69,55.77
2021-08-30,153.12,3421.5701,498.89,285.66,380.66,145.4695,160.44,262.31,303.59,22.6471,142.93,730.91,418.3,231.23,55.16
2021-08-31,151.83,3470.79,497.21,285.77,379.38,145.462,159.95,258.29,301.88,22.3485,142.39,735.72,416.27,229.1,54.52
2021-09-01,152.51,3479.0,493.16,285.26,382.05,145.842,159.72,257.4,301.83,22.4045,143.84,734.09,417.35,230.12,53.77
2021-09-02,153.65,3463.1201,491.9,285.05,375.28,144.219,160.46,259.57,301.15,22.3595,143.95,732.39,423.71,224.18,55.08
2021-09-03,154.3,3478.05,497.68,281.89,376.26,144.775,159.49,259.53,301.14,22.8058,144.05,733.57,422.86,225.11,54.87
2021-09-07,156.69,3509.29,496.59,278.9,382.18,145.519,159.21,254.8,300.18,22.6251,143.51,752.92,421.24,226.27,54.55
2021-09-08,155.11,3525.5,494.38,279.34,377.57,144.8835,158.5,254.84,300.21,22.3026,144.6,753.87,415.39,229.09,54.05
2021-09-09,154.07,3484.1599,493.49,278.61,378.0,144.9135,159.19,240.0,297.25,22.1409,143.99,754.86,414.55,227.49,54.09
2021-09-10,148.97,3469.1499,498.15,277.6,378.69,141.921,157.36,239.5,295.71,22.4414,144.13,736.27,403.91,224.91,53.98
2021-09-13,149.55,3457.1699,498.96,279.92,376.51,143.465,159.86,237.96,296.99,22.1159,145.68,743.0,414.52,224.63,55.37
2021-09-14,148.12,3450.0,501.87,277.2,376.53,143.406,157.07,233.09,299.79,22.2058,145.43,744.49,412.54,223.03,54.58
2021-09-15,149.03,3475.79,509.74,278.18,373.92,145.206,158.16,233.73,304.82,22.3046,145.12,755.83,417.52,223.81,56.42
2021-09-16,148.79,3488.24,507.35,277.51,373.06,144.3735,158.09,231.04,305.22,22.2058,144.11,756.99,416.84,224.33,55.82
2021-09-17,146.06,3462.52,506.0,276.76,364.72,141.4635,157.68,230.1,299.87,21.8643,144.34,759.49,420.16,221.75,55.16
2021-09-20,142.94,3355.73,494.82,274.2,355.7,139.017,152.96,231.64,294.3,21.0786,142.89,730.17,412.7,220.05,53.69
2021-09-21,143.43,3343.6299,490.99,273.18,357.48,139.6465,152.98,230.17,294.8,21.2114,143.11,739.38,412.34,220.17,53.64
2021-09-22,145.85,3380.05,500.59,274.07,343.21,140.9385,155.91,228.3,298.58,21.9053,143.6,751.94,408.7,222.75,55.21
2021-09-23,146.83,3416.0,504.3,278.12,345.96,141.8265,161.18,232.18,299.56,22.4454,144.19,753.64,408.03,228.31,57.08
2021-09-24,146.92,3425.52,504.92,277.87,352.96,142.633,163.04,231.68,299.35,22.045,143.55,774.39,407.08,231.59,57.59
2021-09-27,145.37,3405.8,504.85,279.72,353.58,141.501,166.98,226.4,294.17,21.6247,141.66,791.36,405.27,229.6,59.3
2021-09-28,141.91,3315.96,491.02,276.79,340.65,136.184,166.08,221.6,283.52,20.6653,140.59,777.56,398.62,225.56,59.92
2021-09-29,142.83,3301.1201,489.48,277.29,339.61,134.521,165.95,230.36,284.0,20.4836,142.02,781.31,400.41,226.68,59.88
2021-09-30,141.5,3285.04,484.93,272.94,339.39,133.2655,163.69,231.05,281.92,20.6823,139.8,775.48,390.74,222.75,58.82
2021-10-01,142.65,3283.26,487.35,275.71,343.01,136.4625,167.13,229.59,289.1,20.7082,139.58,775.22,392.43,230.46,60.93
2021-10-04,139.14,3189.78,475.95,273.64,326.23,133.765,166.95,224.85,283.11,19.6999,138.79,781.53,387.01,224.73,61.72
2021-10-05,141.11,3221.0,485.42,278.05,332.96,136.177,168.66,230.93,288.76,20.4177,139.33,780.59,393.43,224.28,61.62
2021-10-06,142.0,3262.01,488.78,280.22,333.64,137.354,169.02,227.85,293.11,20.6663,141.19,782.75,394.25,226.51,60.49
2021-10-07,143.29,3302.4299,493.92,282.95,329.22,139.1855,170.09,233.18,294.85,21.0407,142.32,793.61,404.7,230.55,60.66
2021-10-08,142.9,3288.6201,492.85,284.14,330.05,140.056,170.22,233.94,294.85,20.7971,141.73,785.49,408.46,230.27,62.18
2021-10-11,142.81,3246.3,492.34,280.93,325.45,138.8475,166.64,233.67,294.23,20.6613,142.32,791.94,404.99,225.11,61.56
2021-10-12,141.51,3247.3301,485.28,278.62,323.77,136.713,165.36,232.78,292.88,20.6373,142.11,805.72,403.24,224.05,61.24
2021-10-13,140.91,3284.28,485.01,277.9,324.54,137.9,161.0,236.44,296.31,20.9049,142.44,811.08,403.55,222.46,61.07
2021-10-14,143.76,3299.8601,497.6,281.64,328.53,141.412,163.47,236.69,302.75,21.7106,144.05,818.32,420.36,225.18,62.0
2021-10-15,144.84,3409.02,503.25,284.21,324.76,141.675,166.61,237.88,304.21,21.8264,144.42,843.03,428.07,230.99,62.59
2021-10-18,146.55,3446.74,503.36,282.59,335.34,142.9605,166.55,238.98,307.29,22.1858,142.34,870.11,424.62,230.65,62.56
2021-10-19,148.76,3444.1499,510.39,284.83,339.99,143.822,168.57,242.31,308.23,22.2537,140.66,864.27,424.38,233.52,63.5
2021-10-20,149.26,3415.0601,509.39,287.49,340.78,142.415,170.84,243.72,307.41,22.067,141.21,865.8,435.09,231.42,63.85
2021-10-21,149.48,3435.01,514.15,286.82,341.88,142.7805,169.5,241.17,310.76,22.655,139.33,894.0,442.28,230.24,62.69
2021-10-22,148.69,3335.55,515.41,289.24,324.61,138.625,171.78,243.75,309.16,22.689,140.83,909.68,449.16,231.23,63.12
2021-10-25,148.64,3320.3701,522.07,290.26,328.69,138.773,170.94,245.05,308.13,23.1283,140.85,1024.86,449.49,233.88,64.35
2021-10-26,149.32,3376.0701,533.87,290.85,315.81,139.672,171.4,248.44,310.11,24.6768,142.85,1018.43,454.64,231.82,65.84
2021-10-27,148.85,3392.49,523.11,287.78,312.22,146.4275,167.83,250.17,323.17,24.4112,141.83,1037.86,453.48,215.78,64.13
2021-10-28,152.57,3446.5701,529.57,289.72,316.92,146.129,170.36,253.35,324.35,24.9004,142.68,1077.04,455.44,209.84,64.31
2021-10-29,149.8,3372.4299,531.67,287.01,323.57,148.2705,169.89,254.76,331.62,25.5254,142.99,1114.0,460.47,211.77,64.47
2021-11-01,148.96,3318.1101,528.05,286.24,329.98,143.774,169.8,249.31,329.37,25.7849,142.64,1208.59,454.11,212.46,65.63
2021-11-02,150.02,3312.75,537.07,287.93,328.08,145.863,170.47,256.85,333.13,26.358,144.06,1172.0,452.04,209.14,64.82
